transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
96f0df77-e5ff-46e1-962b-ba0cbfee5d05	112c33e5-4542-405c-bee8-e23b2624bc6d	illinois.edu	Spring 2021	Exam 6.1G Review - Abstract Pipelines April 13, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
96f0df77-e5ff-46e1-962b-ba0cbfee5d05	112c33e5-4542-405c-bee8-e23b2624bc6d	illinois.edu	Spring 2021	Exam 6.1G Review - Abstract Pipelines April 13, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
96f25582-f469-42fe-a268-33192be20c70	2e6eeb03-4efd-40aa-98fa-4a6162108a38	illinois.edu	Spring 2020	CS 438-R3 February 18, 2020	Electrical and Computer Engineering	ECE	438	Communication Networks	R3/R4
96f25582-f469-42fe-a268-33192be20c70	2e6eeb03-4efd-40aa-98fa-4a6162108a38	illinois.edu	Spring 2020	CS 438-R3 February 18, 2020	Computer Science	CS	438	Communication Networks	R3/R4
96f83ae8-c70d-4891-9a9f-42330f33b11b	503d2851-9675-490d-8b8d-1cdb37b76639	illinois.edu	Fall 2019	CS 361-AL1 September 19, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
970db268-bf0a-4e1f-ae72-1ac5b22cc97e	1ff92431-155d-4b5c-a36a-03d0e716e3b3	illinois.edu	Fall 2019	CS 446-D4 October 07, 2019	Computer Science	CS	446	Machine Learning	D4
9719b961-3b67-4d58-b7ef-a9d9853852f5	f4a28a5b-b479-46f7-a000-31b09ff701f1	illinois.edu	Spring 2020	BIOE 201 December 03, 2020	Bioengineering	BIOE	000	EPUB Creation	AL0
97238496-0bc5-40f1-b899-02444d26185b	6ba8d2c0-d97c-4c1b-84ee-266e4a34234f	illinois.edu	Spring 2019	CS 374-AL1 February 27, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
97310c52-f50b-4a94-9a5d-d6d66dc412fc	0b5a3c7b-16af-4132-b5b2-7b1784e9987b	illinois.edu	Fall 2020	CS361 Zoom Lecture 15 October 16, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
97328f58-e38d-4f8c-acec-cbe2afb68d75	49484f06-6c1e-4f74-a4ad-6b9df3f76ff7	illinois.edu	Spring 2021	Data Memory October 03, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
97328f58-e38d-4f8c-acec-cbe2afb68d75	49484f06-6c1e-4f74-a4ad-6b9df3f76ff7	illinois.edu	Spring 2021	Data Memory October 03, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
973400f7-9a61-4c17-b153-bbe27c5c1b2e	575a98bf-d0e9-49a2-be39-80bc768874bc	illinois.edu	Spring 2021	CS 598 OOK; Literature review 1 March 23, 2021	Computer Science	CS	598	Probabilistic Graphical Models	OOK
9750ba24-cb74-4f2b-9bc1-c594af688e06	d596af12-c2b0-45bf-a8ce-c8531b71a4cc	illinois.edu	Spring 2021	lesson02 python/types August 11, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
9757b4a5-315a-48f3-90ec-e090b5f89928	c1e5d8ad-e01d-439c-82b8-40b1dad70503	illinois.edu	Spring 2020	subdivSurfaces	Computer Science	CS	418	Interactive Computer Graphics	AL1
97819eda-9079-4ffc-a52e-638a918eb35f	395310d5-8d33-46f9-ab62-1a30cb3192a1	illinois.edu	Fall 2020	ADV393: Week 7: Food Marketing and Health September 28, 2020	Advertising	ADV	393	Advertising and Society	ALL
979bf97f-792a-4d33-aa85-d6755e8ba106	f96b1e16-d44c-4626-8704-f0b7b5a4b66b	illinois.edu	Fall 2020	disc_04_prob_04	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
979e1067-edcd-4ffe-9566-0d0827075dfd	dd482acd-d12a-48aa-bccd-2e94939179d0	illinois.edu	Spring 2019	CS 374-AL1 April 17, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
97a4e39f-1c37-4769-a09c-ec25bc7346ea	ac62180a-bb71-447f-a103-16e2dbf72064	gvsu.edu	Spring  2021	Lecture 24: bash-scripting-variables	School of Computing and Information Systems	CIS	241	System-level Programming and Utilities	ALL
97b13b70-b174-4eec-9609-6e6d0b902146	ef2e2014-8a61-41af-acab-28f6cbfa9265	illinois.edu	Spring 2021	Ch4   Conditional Probability	Statistics	STAT	212	Biostatistics	ALL
97b464ec-eca9-40f4-a7c5-e531c39ca021	a7f34ba9-9ad6-413b-906d-5df42e1c7f3f	illinois.edu	Spring 2020	Discussion_0415_Tiffany April 22, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
97b464ec-eca9-40f4-a7c5-e531c39ca021	a7f34ba9-9ad6-413b-906d-5df42e1c7f3f	illinois.edu	Spring 2020	Discussion_0415_Tiffany April 22, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
97b464ec-eca9-40f4-a7c5-e531c39ca021	a7f34ba9-9ad6-413b-906d-5df42e1c7f3f	illinois.edu	Spring 2020	Discussion_0415_Tiffany April 22, 2020	Computer Science	CS	361	Probability & Statistics for CS Majors	AL1
97c4590b-3e4b-4d64-b2a1-29f0302da7b1	a8b5f25a-739f-4357-b471-a7300a025464	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 18.7. Dynamic Programming: Postscript	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
97c57cd2-69f8-4757-96bf-639c036e7014	ac9f2791-c429-4b07-a644-169dc5512d61	illinois.edu	Fall 2020	CS/ECE 374 Discussion BYC 10/30 11-12 October 30, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
97c633be-e6e4-4664-812f-1d6bdc2cf0e4	3138b6bb-806c-41a1-b8b1-97b21bd67a1a	illinois.edu	Fall 2020	CS361 Discussion October 19, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
97c8dff6-3e0c-4844-90db-e00e0d9fb9d5	0871349d-d402-498c-9af0-191d3751a4f7	illinois.edu	Fall 2020	Capital Budgeting An Example September 25, 2020	Publishing	PUB	000	Publishing	FIN500
97c8dff6-3e0c-4844-90db-e00e0d9fb9d5	0871349d-d402-498c-9af0-191d3751a4f7	illinois.edu	Fall 2020	Capital Budgeting An Example September 25, 2020	Publishing	PUB	000	Publishing	FIN500
97d0d959-7624-4648-ab6c-0efab538ecf4	7a12b566-fbb1-41f4-b34f-2322587b7474	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADB: 10-11 October 16, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
97fa7dfb-c763-4d6b-9e53-b25014b68373	6dd244c4-f02c-4751-81b1-917c1d3e4fbc	illinois.edu	Fall 2019	CS 446-D4 September 23, 2019	Computer Science	CS	446	Machine Learning	D4
97ff5bca-856a-486f-b476-4ae170f41297	c4b20281-49e9-4292-a0e3-915eadb9bac3	illinois.edu	Fall 2020	The Corporate Governance August 17, 2020	Publishing	PUB	000	Publishing	FIN500
97ff5bca-856a-486f-b476-4ae170f41297	c4b20281-49e9-4292-a0e3-915eadb9bac3	illinois.edu	Fall 2020	The Corporate Governance August 17, 2020	Publishing	PUB	000	Publishing	FIN500
98065973-468e-42f7-884d-fe69e71b8caf	5a22af46-d691-4b8a-9746-20ecb7d205ee	illinois.edu	Fall 2019	CS 446-D4 November 20, 2019	Computer Science	CS	446	Machine Learning	D4
98069837-955c-4826-85e3-34f627ad819b	d47ad217-5ce5-43d4-a633-4f2cb884c59a	illinois.edu	Spring 2020	ECE 110-AL2 February 24, 2020: L9-L10: RMS and Signed Power, Signed Ohm's	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	AL2
982f40ea-8f06-40f7-8f24-73a61dafce40	bdc738f1-66a7-462e-8474-7f1dde8920b2	illinois.edu	Spring 2021	Programming Basics	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
983b6f0c-8731-4f16-a4a4-67e9285836e5	fc9d2135-48a9-4326-be54-0cbd00a5b432	illinois.edu	Fall 2021	CS241-Lec29-Q01	Computer Science	CS	241	System Programming	AL1
98565caf-16c3-4293-8c46-3c6bad73ee12	9adea093-81d8-4058-8e59-7d88b4f71b52	illinois.edu	Spring 2019	CS 125 Fall 2018: Wed 9.26.2018. Constructors and Visibility	Computer Science	CS	125	Intro to Computer Science	AL1
987130f6-edf4-468c-862b-f4eb5d4701ef	f527bd02-69ae-48a6-baa7-2a8db488ce3f	illinois.edu	Fall 2019	CS 446-D4 October 30, 2019	Computer Science	CS	446	Machine Learning	D4
98759da5-160f-4e80-9141-033193a74769	883efff4-c062-4a5a-8acf-1b9deb063fcc	illinois.edu	Fall 2021	CS241-Lec13-Q03	Computer Science	CS	241	System Programming	AL1
9877f00a-2850-45d3-a1c0-5d5e0fa15482	74defec4-e665-4591-92f9-e1c2229008a6	illinois.edu	Fall 2020	CS374-ADC: Discussion 7A, Wednesday, October 7th October 07, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9879ca6c-76a0-49a6-bc17-540f40fb3eb8	f2a4e9d2-3828-45d2-a7ec-7c700d71fcc3	illinois.edu	Spring 2020	01-24	Computer Science	CS	473	Algorithms	All
987f58c1-a77e-42c8-b1de-fbadf8656dc7	3a31f2bc-0c6c-4a7b-9dd6-69a92f3b46dd	illinois.edu	Spring 2020	StandardInterpEx May 01, 2020	Computer Science	CS	477	Formal Software Development Methods	B3
988bbfba-c327-4262-9267-359072c3247b	07d79498-fcf5-4671-a9c8-bd97339b04c5	illinois.edu	Fall 2019	CS 446-D4 October 28, 2019	Computer Science	CS	446	Machine Learning	D4
9896f8cc-14b5-407c-ab47-53322c86d9d3	8e607d6d-3947-444e-b515-e11313a277ad	illinois.edu	Spring 2021	Lecture 1	Electrical and Computer Engineering	ECE	491	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
9896f8cc-14b5-407c-ab47-53322c86d9d3	8e607d6d-3947-444e-b515-e11313a277ad	illinois.edu	Spring 2021	Lecture 1	Math	MATH	450	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
9896f8cc-14b5-407c-ab47-53322c86d9d3	8e607d6d-3947-444e-b515-e11313a277ad	illinois.edu	Spring 2021	Lecture 1	Computer Science	CS	450	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
98c426dd-aed8-457d-af0d-177f2b555c41	6dd244c4-f02c-4751-81b1-917c1d3e4fbc	illinois.edu	Fall 2019	CS 446-D4 September 23, 2019	Computer Science	CS	446	Machine Learning	D4
98d020c3-7077-4eaf-a00e-ef9e19084e35	d0361db6-48d4-4905-9c06-728b5feb79a5	illinois.edu	Fall 2020	Vectors and matrices September 20, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
98d13d87-37b6-48b5-99db-b5e448f10934	0aff66b3-a38d-47dd-9cda-24e2d36e9093	gvsu.edu	Spring  2021	Web Request	School of Computing and Information Systems	CIS	457	Data Communications	ALL
98fd7280-34b7-4526-be30-5c432d6713df	19b3afe5-d649-4291-954b-f7e58cf1641c	illinois.edu	Spring 2021	PRE13/GROUP13 Brief September 30, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
990227fa-da53-4410-8d68-51acf1a6cf53	2a766d66-b8d3-4f5f-be3e-46cef173b2e6	illinois.edu	Summer 2020	CS 173 SU20 Section B Lecture 19C July 23, 2020	Computer Science	CS	173	Discrete Structures	BL1
9920cd40-f3fd-4b5e-b8bb-4151dda86e64	330769df-d966-400b-acaf-0fba8d4786d0	illinois.edu	Spring 2021	ADV476: Final Presentation_Chia-Yin Tseng May 03, 2021	Advertising	ADV	476	Global Advertising 	B
992e26f2-ec64-48c4-b1fc-5f08c5f33eb0	f7567e30-7a84-4ea2-8764-6ee43e5b6b57	illinois.edu	Fall 2020	CS 225 Lecture 2020-11-11 November 11, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
993aff65-743d-4d3e-bb3f-cffa678c1c2d	22da0ba2-28b3-42d3-93e8-1f05e571ef59	illinois.edu	Spring 2021	CS361 SP21 Lecture 14 March 16, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
9951a684-a841-47e6-8d48-035d4127b468	6d42a55f-a731-426b-aa61-78323835b22d	illinois.edu	Fall 2021	CS241-Lec36-Q04	Computer Science	CS	241	System Programming	AL1
997c296b-4c83-42b2-9b91-1fd6803cfa54	b9879f34-acc1-4025-9472-af4cb3229e9d	illinois.edu	Spring 2021	Solution session, 2020-10-06 October 06, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
997db39c-e2cc-45d8-b756-16ad32dc030c	a86d9ded-b64d-4aa2-b66d-7b64dd7fe17d	illinois.edu	Fall 2021	CS241-Lec28-Q06	Computer Science	CS	241	System Programming	AL1
998e45db-d9b4-474a-b01e-cb1f9b7f45b3	b848a407-e816-4269-87f0-f5c3779db9e9	illinois.edu	Fall 2020	Lecture 26 Part 2: Chatbots November 20, 2020	Computer Science	CS	447	Natural Language Processing	ALL
9996849b-a029-4227-8367-da80682e438a	8af5e64f-da45-43f5-bc48-ac20a6e35c05	illinois.edu	Fall 2020	CS/ECE 374 FA20 Discussion ADG: 5-6pm September 25, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
999c9257-2cf1-4fb6-9fef-9e265f4414fc	68356021-570d-47f4-8378-4cc8a4e9e312	illinois.edu	Spring 2021	STAT 432 /// Welcome to Week 02	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
99a25d6c-494b-49b0-a173-15cccab3703e	f834e4b0-0593-4bf3-82fe-5899047c6024	illinois.edu	Fall 2019	CS 233-AL2 October 25, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
99a8bc4d-9156-455f-83de-b8a6097791da	2b2e94a2-65ce-466f-8aa1-ee7a11fefaed	illinois.edu	Fall 2019	CS 446-D4 September 11, 2019	Computer Science	CS	446	Machine Learning	D4
99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Fall 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Spring 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1 | UIUC	Computer Science	CS	000	Test Course	AB
99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Spring 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1 | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Spring 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1 | UIUC	Computer Science	CS	425	Test Course	AB
99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Fall 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
99c9ece1-6490-4081-b7c7-3228dda5cd20	5e2a2c0e-e40f-4e3f-9354-2d40d2241459	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 13.1. Recursion and memoization	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
99cb4d1d-d69d-4bd4-821f-7c6e21418ed5	96c2fbb3-b07d-48f2-a5e9-6c65adf7a78c	illinois.edu	Fall 2021	24Aug2021.mp4	Computer Science	CS	591	PhD Job Search Prep	Lecture
99e2767f-fb5b-4208-b817-5fe0ebedf602	73ddf732-f79d-4de8-99e3-81bcfc70231c	illinois.edu	Fall 2021	CS241-Lec18-Q09	Computer Science	CS	241	System Programming	AL1
99f110aa-1cd0-4fe8-bb90-c01c76e2e00a	6bd68eff-80de-4ad2-b751-9e613c9a446c	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADK: 3-4 October 23, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
99fb5e5a-1bbd-4cdd-8138-4f27a8cd6862	1e90e651-0b00-4801-bbe3-e66c27cfc671	illinois.edu	Fall 2021	STAT 385 /// The Very Basics	Statistics	STAT	385	Statistical Programming Methods	S1, S2
9a084a3f-6ceb-4fe7-b5f7-2981d484a27d	ecf5ea35-be37-41b2-b7d2-7ab474bed932	illinois.edu	Fall 2021	CS241-Lec09-Q07	Computer Science	CS	241	System Programming	AL1
9a1e6d75-45b9-491a-8a3f-89d32ad267ca	023e1462-2a4b-46d3-9810-282ff384e858	gvsu.edu	Spring  2021	Error Detection (CRC)	School of Computing and Information Systems	CIS	457	Data Communications	ALL
9a2b02d7-7bbd-44ce-8ff5-a1693654322b	547b8f3d-be2e-4cc3-a362-ea31c6c14e92	illinois.edu	Fall 2020	10/23 - Graph Modeling Part 2 October 23, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
9a2f0b4d-d4bd-4e61-9f97-758006f7af37	9e4092c2-85ef-401f-bd2a-debd2aa53c30	illinois.edu	Spring 2019	CS 125 Fall 2018:  Fri 9.7.2018. Arrays and Algorithms	Computer Science	CS	125	Intro to Computer Science	AL1
9a323959-4326-405e-b1c5-ce5aa1cf3838	a2e8588e-a3f4-4193-b824-803fb9e18752	illinois.edu	Spring 2020	BIOE 201 October 15, 2020	Bioengineering	BIOE	000	EPUB Creation	AL0
9a3cc988-2527-4896-9342-0200de5efdb1	44c5550a-8d73-4a1f-9f3e-4d4f2865afc4	illinois.edu	Fall 2019	CS 361-AL1 October 22, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
9a3fa41a-6a9b-4f0e-ad89-cc9ff01fcd79	1631ce01-7c5b-4665-9aeb-5da960f83d29	illinois.edu	Spring 2021	lesson22 python/module November 03, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
9a443634-7f2e-4d3a-9ccd-0f1b6604c939	5d5ac9e4-567b-4ce1-a1b2-b4dd5197013c	illinois.edu	Fall 2020	Lecture 9 — Paradigmatic Relation Discovery - Part 2	Computer Science	CS	410	Text Information Systems	ALL
9a443634-7f2e-4d3a-9ccd-0f1b6604c939	5d5ac9e4-567b-4ce1-a1b2-b4dd5197013c	illinois.edu	Fall 2020	Lecture 9 — Paradigmatic Relation Discovery - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
9a5b05b3-a0d1-4ea7-9427-1442763d3b67	a1dedfab-8229-4241-ad53-c9df0680594b	illinois.edu	Spring 2021	ADV476 Week 13: Advertising in India April 17, 2021	Advertising	ADV	476	Global Advertising 	B
9a68c99b-1e98-4a1c-b0cd-4f83d3461fe6	f21cb970-d698-4bf2-ae82-669eeef58c74	illinois.edu	Spring 2020	01-31	Computer Science	CS	473	Algorithms	All
9a7c9986-3e17-43e4-9be5-ea05f2e91d5f	10348b32-ce27-4280-b3d7-71bbeea1ca93	illinois.edu	Fall 2020	CS 105: Types and their Represenations September 01, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9a7c9986-3e17-43e4-9be5-ea05f2e91d5f	10348b32-ce27-4280-b3d7-71bbeea1ca93	illinois.edu	Fall 2021	CS 105: Types and their Representations (Topic 2) September 01, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9a7c9986-3e17-43e4-9be5-ea05f2e91d5f	10348b32-ce27-4280-b3d7-71bbeea1ca93	illinois.edu	Fall 2020	CS 105: Types and their Represenations September 01, 2020	Computer Science	CS	105	Introduction to Computing, for non-technical majors	All
9a8ddc65-e665-4bbc-9d82-9663cdd05c34	e437f63f-4d09-47b4-86ab-316a1601bdc9	illinois.edu	Summer 2020	CS 225-AL1 February 05, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
9a8e54a4-aee2-4b5a-bc6f-a9d727feb675	0613a999-dc78-416d-914c-9425e2430df0	illinois.edu	Fall 2020	ASWR, Ch08: Standard Error in Regression	Statistics	STAT	420	Methods of Applied Statistics	ALL
9a99d272-e3dd-423d-a76d-ed9f1f40fbe7	d92f85b9-680d-4c2e-bbcb-91c2f9297bdb	illinois.edu	Spring 2021	Lecture 21	Computer Science	CS	450	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
9a99d272-e3dd-423d-a76d-ed9f1f40fbe7	d92f85b9-680d-4c2e-bbcb-91c2f9297bdb	illinois.edu	Spring 2021	Lecture 21	Math	MATH	450	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
9a99d272-e3dd-423d-a76d-ed9f1f40fbe7	d92f85b9-680d-4c2e-bbcb-91c2f9297bdb	illinois.edu	Spring 2021	Lecture 21	Electrical and Computer Engineering	ECE	491	CS 450: Numerical Analysis	CS 450 / Math 450 / CSE 401 / ECE 491
9a9a10a2-6a75-46c5-b677-38e5d3684981	62598b12-fb04-4223-aafd-dfa8416e63e0	illinois.edu	Fall 2021	CS241-Lec20-Q01	Computer Science	CS	241	System Programming	AL1
9aa55b80-d7a9-43fd-817c-4ceeac932a67	716818c9-1508-42f0-97ec-59e068d7536c	illinois.edu	Fall 2020	ECE 110 Workshop, Oct. 30th October 30, 2020	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	ALL
9ab75697-20b5-4e76-87ba-2e9163d736ab	7c3d9559-cf59-41e7-8cea-29850bfc8c34	illinois.edu	Fall 2020	STAT 430 - FDL, Fall 2020: macOS conda Course Environment Setup.mp4	Statistics	STAT	430	Fundamentals of Deep Learning	JJB
9ab75697-20b5-4e76-87ba-2e9163d736ab	7c3d9559-cf59-41e7-8cea-29850bfc8c34	illinois.edu	Spring 2021	STAT 430 - FDL, Spring 2021: macOS conda Course Environment Setup.mp4	Statistics	STAT	430	Fundamentals of Deep Learning	JJB
9ac16368-2592-4e93-a5bb-21563a3a7174	66cb2e70-e340-440b-a72b-13950a690937	illinois.edu	Spring 2021	Live Coding Example - Caller Save September 21, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
9ad5e3df-24fc-41aa-a889-eecc04483c39	e51e89d6-5897-456d-b84e-98376653c91b	illinois.edu	Spring 2021	STAT 430 - FDL, Spring 2021: Multi-class	Statistics	STAT	430	Fundamentals of Deep Learning	JJB
9ae1a647-28b5-4478-90f1-d762fe91e769	95340b06-9e67-4b9b-b47d-92329aef6d35	illinois.edu	Fall 2019	CS 357-N October 22, 2019	Computer Science	CS	357	Numerical Methods	M
9ae3efb5-a2fd-4f4c-abb7-badeca2e6942	3a7c6e56-efd3-4c92-8c47-b81b8f9a0151	illinois.edu	Spring 2020	lec37 - word2vec and word similarity April 29, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
9ae3efb5-a2fd-4f4c-abb7-badeca2e6942	3a7c6e56-efd3-4c92-8c47-b81b8f9a0151	illinois.edu	Spring 2020	lec37 - word2vec and word similarity April 29, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
9ae5118e-5540-4203-88fa-8585a99a924f	f2744877-b608-4b4a-b432-56f1b6c3e00d	illinois.edu	Fall 2021	GMT20210920-160447_Recording_Architecture.Compilers.ParallelComputingPresentation.mp4	Computer Science	CS	591	PhD Orientation	Lecture
9ae628c9-90fb-4cdd-920f-2e322de44a88	45a6bf43-9990-43da-8ba3-0b243a6d1ce8	illinois.edu	Fall 2020	UIUC CS 374 FA 20 - 4.2. Constructing NFAs-V6I-8cO9cpU	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9ae628c9-90fb-4cdd-920f-2e322de44a88	45a6bf43-9990-43da-8ba3-0b243a6d1ce8	illinois.edu	Fall 2020	4.2. Constructing NFAs	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9aeedc3f-e560-4e0b-b2c1-39b90fe2d7fa	a6f2f47f-fcba-4cda-a142-89b7447fcf3f	illinois.edu	Fall 2019	CS 450-BL1 October 28, 2019	Computer Science	CS	450	Numerical Analysis	BL1
9b00e611-045e-4794-9a16-80c4d1ba6089	39a3c6c7-a72c-40c8-b793-1972cda8de62	illinois.edu	Spring 2019	CS 450-B3 February 20, 2019	Computer Science	CS	450	Numerical Analysis	B3
9b0d3247-a535-4b38-9d6c-ea7103759250	6ba8d2c0-d97c-4c1b-84ee-266e4a34234f	illinois.edu	Spring 2019	CS 374-AL1 February 27, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9b150ff7-957a-4b7a-a26a-50d44d27ceea	8a17abcf-289b-4224-83eb-c16382eeddcd	illinois.edu	Spring 2019	CS 374-AL1 January 25, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
9b1a259a-5d25-4cb5-8e79-56711db93253	8852a4c2-9f71-4471-b191-3e0af88fcaa0	illinois.edu	Fall 2020	ASWR, Ch08: Prediction Intervals	Statistics	STAT	420	Methods of Applied Statistics	ALL
9b1eacb6-1e87-417a-b72b-a5598c2ce13d	c84456b4-c58e-4e34-806f-8e0e83652df5	illinois.edu	Fall 2019	CS 361-AL1 November 14, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Fall 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures	Computer Science	CS	410	Text Information Systems	ALL
9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Spring 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Spring 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures | UIUC	Computer Science	CS	425	Test Course	AB
9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Spring 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures | UIUC	Computer Science	CS	000	Test Course	AB
9b2615a8-42c5-485d-a616-fb8dba74a888	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Fall 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures | UIUC	Computer Science	CS	410	Text Information Systems	ALL
9b277840-4941-4edf-a7a9-cf5c6eb7d222	74757118-c966-4ad1-952e-d6a504414e26	illinois.edu	Fall 2019	CS 357-N August 27, 2019	Computer Science	CS	357	Numerical Methods	M
9b29e15a-6830-458a-88cc-4d39e1ca4ee6	f2fda7a7-5af4-4a84-8f10-c053d3ad5a3f	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 24.2.3. Reduction from CSAT to SAT	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
9b32ecdb-2ed3-404e-92b6-db2c669d9074	5e0dc10e-f1b5-4ea9-b55e-fab177051858	illinois.edu	Spring 2021	CS361 Discussion ADG 02/03 February 03, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
9b4b93f8-033d-492f-baeb-24137a880054	571b642e-a143-4acd-86a2-655ed8f6ea20	illinois.edu	Spring 2020	CS 241-AL1 August 27, 2018	Electrical and Computer Engineering	ECE	428	Test Course	AB
9b4b93f8-033d-492f-baeb-24137a880054	571b642e-a143-4acd-86a2-655ed8f6ea20	illinois.edu	Spring 2020	CS 241-AL1 August 27, 2018	Computer Science	CS	000	Test Course	AB
